34.5556363282693,33.4757026179709
32.9729184870453,32.9213994706158
31.7510058693727,30.3395152479493
36.251256141525,34.5742783358409
34.6489472927886,32.7912147475832
31.1988162852929,30.8899754106759
26.5481944844439,25.098816861277
26.7422317912486,25.6415984409335
35.9605093526564,34.1344393541864
21.9408480566109,20.404690976685
29.8776903168204,27.9798018908353
20.2557641155055,19.3877019834301
35.1024900722633,34.2496915284145
34.3085815119671,32.3008081066617
30.0058104174176,31.1294658798333
29.6458139341976,29.1504003397116
17.5685803964836,17.8391748462923
32.9058616133796,32.2884464160873
19.0378254001705,17.3891461381219
18.4035984667835,16.5778713175417
